id,text,Joy,Fear,Anger,Sadness,Disgust,Surprise,split
ukr_train_track1_01401, якісь тіпи говорили між собов,0,0,0,0,0,0,train
ukr_train_track1_01402,"#моє_вперше в театрі не як глядач, а як учасник.Глядачі сидять на сцені.",0,0,0,0,0,0,train
ukr_train_track1_01403,"я не хочу коментувати. в будь якому разі – він у військах. а як то сприймати, кожен вирішує сам",0,0,0,0,0,0,train
ukr_train_track1_01404,"в житті навіть темніше, ніж на фото))",0,0,0,0,0,0,train
ukr_train_track1_01405,апаснасть міновала. можна відкривати твітер.,0,0,0,0,0,0,train
ukr_train_track1_01406,Даже на фоткі з сосісками видно кусок перекачаної литки.,0,0,0,0,0,0,train
ukr_train_track1_01407,"Ваше майбутнє так само безкрайнє, як і небо!",0,0,0,0,0,0,train
ukr_train_track1_01408,А ще у мене всі працюють на зйомках і зручно втіхаря в павільйоні потягувати з рукава)),0,0,0,0,0,0,train
ukr_train_track1_01409,засмагаю від світла монітора все літо.,0,0,0,0,0,0,train
ukr_train_track1_01410,українці вітають фінів з перемогою над угро-фінами,0,0,0,0,0,0,train
ukr_train_track1_01411,"Автокорект виправляє 'метросексуал' на 'метро сексуальное'
Згодна, навіть метро сексуальніше за мужчин із погризеними брудними нігтями і заусенцями(",0,0,0,0,0,0,train
ukr_train_track1_01412,Принесли 2 склянки без ложок.,0,0,0,0,0,0,train
ukr_train_track1_01413,#Раптово почали ретвітить медики той твіт про апарат УЗІ,0,0,0,0,0,0,train
ukr_train_track1_01414,треба выдкривати рубрику #вечеря_з_нічого )),0,0,0,0,0,0,train
ukr_train_track1_01415, ти принципово не дивишся серіалів?,0,0,0,0,0,0,train
ukr_train_track1_01416,"таваріщі, а хто був у львівському рок-гаражі, там вже ну геть лайновий звук, чи ну не геть?",0,0,0,0,0,0,train
ukr_train_track1_01417,ага #Брюсель. . .на роботі і без інтернету,0,0,0,0,0,0,train
ukr_train_track1_01418,"тра щоб хтось сказав Катє, що даМбаз вже почули.",0,0,0,0,0,0,train
ukr_train_track1_01419,"зато диви, які ми різноманітні і багатогранні",0,0,0,0,0,0,train
ukr_train_track1_01420,"  фільм зовсім не книга, стільки важливого пропустили (в усіх частинах!),в дивергенті та інсургенті теж.",0,0,0,0,0,0,train
ukr_train_track1_01421,ну можу ше раз копнути якщо хоч:3,0,0,0,0,0,0,train
ukr_train_track1_01422,"ми теж зацікавились, але ми цього року і так обнаглівші))",0,0,0,0,0,0,train
ukr_train_track1_01423,Хто ще паніку не піднімав і гнівно не встиг висказатись?,0,0,0,0,0,0,train
ukr_train_track1_01424,Пропаганда вона і на Росії пропаганда.,0,0,0,0,0,0,train
ukr_train_track1_01425,"мені вчора нада було по запиту зробити селфі. дитина з любим фейсом няшка, а собі тре було шось папроще)",0,0,0,0,0,0,train
ukr_train_track1_01426,"""Україна в огні"" 
Там була фраза ""ти мені пахнеш огірками""",0,0,0,0,0,0,train
ukr_train_track1_01427,А нам на історії порнуху показують,0,0,0,0,0,0,train
ukr_train_track1_01428,": як сідає сонце - це красиво, а як сідає батарея - це спати. добраніч",0,0,0,0,0,0,train
ukr_train_track1_01429,"Ламається на згині, довгі і м'які нігті виявилися.",0,0,0,0,0,0,train
ukr_train_track1_01430,Я шось взагалі відвикла перечитувати його стрічку.,0,0,0,0,0,0,train
ukr_train_track1_01431,"в мене перші цвіти після зими то нарциси, чекаю крепко",0,0,0,0,0,0,train
ukr_train_track1_01432,В банці з варенням втопилась оса.,0,0,0,0,0,0,train
ukr_train_track1_01433,побачив себе в дзеркалі,0,0,0,0,0,0,train
ukr_train_track1_01434,"відчуваю, як еритроцити в вареники перетворилися",0,0,0,0,0,0,train
ukr_train_track1_01435,смачно мабуть...а мені купу роботи наготувало,0,0,0,0,0,0,train
ukr_train_track1_01436,Я об 11 год буду відкривати;),0,0,0,0,0,0,train
ukr_train_track1_01437,Спіймали на вулиці нас з ровером сьогодні.,0,0,0,0,0,0,train
ukr_train_track1_01438,"Коли приїхав в шеву, а тут був кураж",0,0,0,0,0,0,train
ukr_train_track1_01439,її нік в тебе в реплаї,0,0,0,0,0,0,train
ukr_train_track1_01440,"Волосся фарбують, а я не відчуваю того ядового запаху.",0,0,0,0,0,0,train
ukr_train_track1_01441,"теж правильно ""що занадто то не здраво""",0,0,0,0,0,0,train
ukr_train_track1_01442,воно без смаку) просто наче пісок їсиш) а Вованада може ложками їсти і йому норм)  ,0,0,0,0,0,0,train
ukr_train_track1_01443,"Не знаю як у вас там, а у нас тут град з дощем #Львів #твіпогода",0,0,0,0,0,0,train
ukr_train_track1_01444,"ало
53 см
хто мені розповів?",0,0,0,0,0,0,train
ukr_train_track1_01445," ІХІХІХІХХІ :з

бо я фанат доброти <3",0,0,0,0,0,0,train
ukr_train_track1_01446,"слава зевсу, одна зупинилась, ще й напівпуста.",0,0,0,0,0,0,train
ukr_train_track1_01447,мені м'яко натякають: твій N6 ВЖЕ ЗАСТАРИЙ мо купиш новий Pixel?,0,0,0,0,0,0,train
ukr_train_track1_01448,"На роботу варто було піти хоча б для того, щоб мене забирали з роботи;)",0,0,0,0,0,0,train
ukr_train_track1_01449,Безкарне читання у відпустці - розділ саме про мене зараз.,0,0,0,0,0,0,train
ukr_train_track1_01450," 5 із 158 фільмів жахів дивлених мною якшо не бреше кінопоіск. всі інші або просто собі стрьомні моментами, або швидше бридкі.",0,0,0,0,0,0,train
ukr_train_track1_01451,"Водій переконував мене, що їде правильно і злився, що я йому не вірю.",0,0,0,0,0,0,train
ukr_train_track1_01452,"А до нашої першої зірки времені вагон, але якось не так.",0,0,0,0,0,0,train
ukr_train_track1_01453,Хоча й чищу і видаляю все зайве в т ч додатки які не юзаю,0,0,0,0,0,0,train
ukr_train_track1_01454,Настрій сьогодні ^^ #np Аркадий Войтюк - Все в тобі,0,0,0,0,0,0,train
ukr_train_track1_01455," сфоткайся, як на масі будеш ",0,0,0,0,0,0,train
ukr_train_track1_01456,Тільки ніхто нікого не знімав.,0,0,0,0,0,0,train
